i t_now roll pitch yaw dyaw psi_1 psi_2 psi_3 dpsi1 dpsi2 dpsi3 Tz 
3290 26.481088876724243 0.05483981594443321 0.10373545438051224 3.1193499639630318 2.377653121948242 32488.0 31877.0 32047.0 17.0 16.0 17.0 1.0 
3291 26.486323833465576 0.05349758267402649 0.10411894958815537 3.1314301565289497 2.4160385131835938 32505.0 31893.0 32064.0 19.0 20.0 20.0 1.0 
3292 26.49109721183777 0.052922340109944344 0.104694192414172 3.1435101106762886 2.4159908294677734 32524.0 31913.0 32084.0 17.0 16.0 16.0 1.0 
3293 26.496100664138794 0.052922340109944344 0.10507768765091896 3.1555903032422066 2.4160385131835938 32541.0 31929.0 32100.0 18.0 18.0 18.0 1.0 
3294 26.5010883808136 0.052922340109944344 0.1054611827712506 3.167478568851948 2.377653121948242 32559.0 31947.0 32118.0 18.0 17.0 17.0 1.0 
3295 26.50619649887085 0.052922340109944344 0.1054611827712506 3.167478568851948 0.0 32577.0 31964.0 32135.0 17.0 17.0 17.0 1.0 
3296 26.51109004020691 0.05177185498178005 0.1060364255681634 3.1910636499524117 4.717016220092773 32594.0 31981.0 32152.0 18.0 18.0 18.0 1.0 
3297 26.516122579574585 0.05177185498178005 0.1060364255681634 3.1910636499524117 0.0 32594.0 31981.0 32152.0 18.0 18.0 18.0 1.0 
3298 26.521077871322632 0.051004864275455475 0.10641992092132568 3.202760227024555 2.339315414428711 32612.0 31999.0 32170.0 20.0 20.0 20.0 1.0 
3299 26.52612614631653 0.0502378735691309 0.10680341604165733 3.2146484926342964 2.377653121948242 32632.0 32019.0 32190.0 17.0 16.0 17.0 1.0 
3300 26.53107237815857 0.048895640298724174 0.10737865883857012 3.238425262272358 4.755353927612305 32670.0 32055.0 32227.0 16.0 17.0 16.0 1.0 
3301 26.536303281784058 0.049087388440966606 0.1077621541917324 -3.0326800271868706 -1254.2210578918457 32686.0 32072.0 32243.0 17.0 17.0 17.0 1.0 
3302 26.54110336303711 0.049087388440966606 0.1077621541917324 -3.0326800271868706 0.0 32686.0 32072.0 32243.0 17.0 17.0 17.0 1.0 
3303 26.546125173568726 0.0502378735691309 0.10814564907923341 -3.0207917615771294 2.377653121948242 32703.0 32089.0 32260.0 18.0 17.0 17.0 1.0 
3304 26.551095247268677 0.05349758267402649 0.10910438746213913 -2.997014991939068 4.755353927612305 32741.0 32127.0 32297.0 17.0 16.0 16.0 1.0 
3305 26.556084871292114 0.0544563215225935 0.10948788234964013 -2.984935037791729 2.4159908294677734 32758.0 32143.0 32313.0 17.0 17.0 18.0 1.0 
3306 26.561095476150513 0.05483981594443321 0.10987137770280242 -2.9726631566882133 2.454376220703125 32775.0 32160.0 32331.0 16.0 17.0 16.0 1.0 
3307 26.566365480422974 0.05541505850851536 0.11006312537938356 -2.9603912755846977 2.454376220703125 32791.0 32177.0 32347.0 20.0 19.0 20.0 1.0 
3308 26.57111406326294 0.05541505850851536 0.11006312537938356 -2.9603912755846977 0.0 32791.0 32177.0 32347.0 20.0 19.0 20.0 1.0 
3309 26.576109170913696 0.05637379735708237 0.11044662073254585 -2.948119394481182 2.454376220703125 32811.0 32196.0 32367.0 17.0 17.0 17.0 1.0 
3310 26.581072092056274 0.05733253434300423 0.11083011562004685 -2.935655824840069 2.4927139282226562 32828.0 32213.0 32384.0 18.0 17.0 17.0 1.0 
3311 26.58610224723816 0.058291273191571236 0.11121361097320914 -2.923000566661358 2.5310516357421875 32864.0 32248.0 32419.0 17.0 17.0 17.0 1.0 
3312 26.591073274612427 0.06001700088381767 0.11121361097320914 -2.8974981233477592 5.100488662719727 32881.0 32265.0 32436.0 17.0 17.0 17.0 1.0 
3313 26.596080780029297 0.05944175831973553 0.111021863296628 -2.8852262422442436 2.454376220703125 32898.0 32282.0 32453.0 19.0 18.0 19.0 1.0 
3314 26.60110640525818 0.05944175831973553 0.111021863296628 -2.8852262422442436 0.0 32898.0 32282.0 32453.0 19.0 18.0 19.0 1.0 
3315 26.60611128807068 0.058291273191571236 0.111021863296628 -2.8731460496783257 2.4160385131835938 32917.0 32300.0 32472.0 17.0 17.0 17.0 1.0 
3316 26.611099243164062 0.056182049214839935 0.11236409656703472 -2.849561206996441 4.716968536376953 32955.0 32338.0 32510.0 17.0 16.0 17.0 1.0 
3317 26.616129398345947 0.056182049214839935 0.11236409656703472 -2.849561206996441 0.0 32955.0 32338.0 32510.0 17.0 16.0 17.0 1.0 
3318 26.621089220046997 0.055990301072597504 0.11351458262652159 -2.8257844373583794 4.755353927612305 32989.0 32371.0 32544.0 17.0 17.0 17.0 1.0 
3319 26.62610626220703 0.055990301072597504 0.11351458262652159 -2.814087860286236 2.339315414428711 33006.0 32388.0 32561.0 21.0 20.0 21.0 1.0 
3320 26.631088256835938 0.05560680665075779 0.11370632983744144 -2.8023912832140923 2.339315414428711 33027.0 32408.0 32582.0 16.0 17.0 17.0 1.0 
3321 26.636106967926025 0.05483981594443321 0.1138980770483613 -2.7906947061419487 2.339315414428711 33043.0 32425.0 32599.0 17.0 17.0 17.0 1.0 
3322 26.641114950180054 0.05483981594443321 0.1138980770483613 -2.7906947061419487 0.0 33043.0 32425.0 32599.0 17.0 17.0 17.0 1.0 
3323 26.64613366127014 0.05426457338035107 0.11447332054376602 -2.779189817607403 2.3009777069091797 33060.0 32442.0 32616.0 17.0 16.0 16.0 1.0 
3324 26.65109348297119 0.05349758267402649 0.11485681496560574 -2.767684929072857 2.3009777069091797 33077.0 32458.0 32632.0 20.0 20.0 20.0 1.0 
3325 26.65613102912903 0.052922340109944344 0.11504856310784817 -2.7557966634631157 2.377653121948242 33097.0 32478.0 32652.0 17.0 17.0 17.0 1.0 
3326 26.6610848903656 0.0523470975458622 0.11524031031876802 -2.7439081594347954 2.3777008056640625 33114.0 32495.0 32669.0 18.0 17.0 18.0 1.0 
3327 26.666088104248047 0.0523470975458622 0.11543205846101046 -2.732019893825054 2.377653121948242 33150.0 32530.0 32704.0 16.0 17.0 16.0 1.0 
3328 26.671108961105347 0.0523470975458622 0.11543205846101046 -2.732019893825054 0.0 33150.0 32530.0 32704.0 16.0 17.0 16.0 1.0 
3329 26.67615032196045 0.05464806780219078 0.11619904823601246 -2.708626739680767 4.678630828857422 33166.0 32547.0 32720.0 18.0 17.0 18.0 1.0 
3330 26.681142568588257 0.055990301072597504 0.11677429173141718 -2.6969301626086235 2.339315414428711 33184.0 32564.0 32738.0 19.0 19.0 19.0 1.0 
3331 26.686131954193115 0.05694903992116451 0.11715778708457947 -2.6848499700427055 2.4160385131835938 33203.0 32583.0 32757.0 18.0 17.0 18.0 1.0 
3332 26.691219091415405 0.05848302133381367 0.11792477685958147 -2.6601145192980766 4.947090148925781 33241.0 32620.0 32795.0 17.0 16.0 17.0 1.0 
3333 26.69614291191101 0.05848302133381367 0.11792477685958147 -2.6601145192980766 0.0 33241.0 32620.0 32795.0 17.0 16.0 17.0 1.0 
3334 26.701091766357422 0.05944175831973553 0.1181165250018239 -2.647842638194561 2.454376220703125 33258.0 32636.0 32812.0 17.0 17.0 16.0 1.0 
3335 26.70622730255127 0.060400497168302536 0.1181165250018239 -2.63518738001585 2.5310516357421875 33275.0 32653.0 32828.0 17.0 17.0 17.0 1.0 
3336 26.711185455322266 0.06155098229646683 0.11850001942366362 -2.622723810374737 2.4927139282226562 33292.0 32670.0 32845.0 21.0 20.0 21.0 1.0 
3337 26.716129541397095 0.0627014683559537 0.11869176756590605 -2.6100683137774467 2.531099319458008 33313.0 32690.0 32866.0 17.0 16.0 17.0 1.0 
3338 26.721092462539673 0.0634684581309557 0.11869176756590605 -2.597221367061138 2.5693893432617188 33330.0 32706.0 32883.0 17.0 17.0 16.0 1.0 
3339 26.72612237930298 0.06366020627319813 0.11850001942366362 -2.584757797420025 2.4927139282226562 33347.0 32723.0 32899.0 16.0 16.0 17.0 1.0 
3340 26.731075286865234 0.06289321556687355 0.1181165250018239 -2.5724859163165092 2.454376220703125 33363.0 32739.0 32916.0 20.0 20.0 20.0 1.0 
3341 26.7361319065094 0.06174273043870926 0.11850001942366362 -2.560597412288189 2.3777008056640625 33383.0 32759.0 32936.0 17.0 16.0 16.0 1.0 
3342 26.741098642349243 0.05982525460422039 0.11965050548315048 -2.536437265574932 4.832029342651367 33418.0 32793.0 32970.0 17.0 17.0 17.0 1.0 
3343 26.746173620224 0.05982525460422039 0.11965050548315048 -2.536437265574932 0.0 33418.0 32793.0 32970.0 17.0 17.0 17.0 1.0 
3344 26.751098155975342 0.05982525460422039 0.11965050548315048 -2.536437265574932 0.0 33435.0 32810.0 32987.0 17.0 16.0 17.0 1.0 
3345 26.756134033203125 0.05944175831973553 0.12060924433171749 -2.5126604959368706 4.755353927612305 33452.0 32826.0 33004.0 18.0 19.0 19.0 1.0 
3346 26.761075496673584 0.05905826389789581 0.12060924433171749 -2.5007722303271294 2.377653121948242 33470.0 32845.0 33023.0 20.0 19.0 18.0 1.0 
3347 26.76612138748169 0.05848302133381367 0.12080099061131477 -2.489075653254986 2.339315414428711 33490.0 32864.0 33041.0 16.0 16.0 17.0 1.0 
3348 26.771098613739014 0.05790777690708637 0.12118448689579964 -2.47757076472044 2.3009777069091797 33506.0 32880.0 33058.0 22.0 21.0 21.0 1.0 
3349 26.776138067245483 0.05752428248524666 0.12137623317539692 -2.4656824991106987 2.377653121948242 33528.0 32901.0 33079.0 17.0 17.0 16.0 1.0 
3350 26.781075716018677 0.056182049214839935 0.12156798131763935 -2.4417140409350395 4.793691635131836 33562.0 32935.0 33112.0 18.0 17.0 17.0 1.0 
3351 26.786141633987427 0.056182049214839935 0.12156798131763935 -2.4417140409350395 0.0 33562.0 32935.0 33112.0 18.0 17.0 17.0 1.0 
3352 26.79108166694641 0.05637379735708237 0.12175972945988178 -2.429825536906719 2.3777008056640625 33580.0 32952.0 33129.0 18.0 18.0 18.0 1.0 
3353 26.796135187149048 0.05771603062748909 0.12195147760212421 -2.417937271296978 2.377653121948242 33598.0 32970.0 33147.0 17.0 17.0 16.0 1.0 
3354 26.801093101501465 0.06097573973238468 0.12291021458804607 -2.3943524286150932 4.716968536376953 33634.0 33006.0 33181.0 17.0 16.0 17.0 1.0 
3355 26.806142807006836 0.06097573973238468 0.12291021458804607 -2.3943524286150932 0.0 33634.0 33006.0 33181.0 17.0 16.0 17.0 1.0 
3356 26.811082363128662 0.06174273043870926 0.12348545715212822 -2.3822722360491753 2.4160385131835938 33651.0 33022.0 33198.0 20.0 19.0 19.0 1.0 
3357 26.81611728668213 0.06250972021371126 0.12386895343661308 -2.3700003549456596 2.454376220703125 33671.0 33041.0 33217.0 17.0 17.0 16.0 1.0 
3358 26.821090936660767 0.06327671092003584 0.12386895343661308 -2.3575367853045464 2.4927139282226562 33688.0 33058.0 33233.0 18.0 17.0 18.0 1.0 
3359 26.826136112213135 0.06442719604820013 0.12406069971621037 -2.3448815271258354 2.5310516357421875 33706.0 33075.0 33251.0 20.0 19.0 20.0 1.0 
3360 26.831084728240967 0.065577682107687 0.1242524478584528 -2.3322260305285454 2.531099319458008 33726.0 33094.0 33271.0 17.0 16.0 16.0 1.0 
3361 26.83625364303589 0.06691991537809372 0.12463594228029251 -2.319379083812237 2.5693893432617188 33743.0 33110.0 33287.0 16.0 16.0 17.0 1.0 
3362 26.841172695159912 0.06941263377666473 0.1252111867070198 -2.2934930250048637 5.177211761474609 33778.0 33144.0 33321.0 17.0 17.0 18.0 1.0 
3363 26.84614396095276 0.06941263377666473 0.1252111867070198 -2.2934930250048637 0.0 33778.0 33144.0 33321.0 17.0 17.0 18.0 1.0 
3364 26.851135969161987 0.06998787680640817 0.12482769042253494 -2.280646078288555 2.5693893432617188 33795.0 33161.0 33339.0 21.0 21.0 21.0 1.0 
3365 26.856095790863037 0.06979612912982702 0.12463594228029251 -2.268182508647442 2.4927139282226562 33816.0 33182.0 33360.0 17.0 16.0 17.0 1.0 
3366 26.86113953590393 0.06883739121258259 0.12463594228029251 -2.2562940046191216 2.3777008056640625 33833.0 33198.0 33377.0 17.0 16.0 17.0 1.0 
3367 26.86618161201477 0.06883739121258259 0.12463594228029251 -2.2562940046191216 0.0 33850.0 33214.0 33394.0 17.0 17.0 17.0 1.0 
3368 26.871116638183594 0.06672816723585129 0.12559468112885952 -2.2329008504748344 4.678630828857422 33867.0 33231.0 33411.0 18.0 18.0 18.0 1.0 
3369 26.876134395599365 0.06653642002493143 0.12616992369294167 -2.2208206579089165 2.4160385131835938 33885.0 33249.0 33429.0 18.0 17.0 17.0 1.0 
3370 26.881103038787842 0.06653642002493143 0.1263616718351841 -2.209124080836773 2.339315414428711 33903.0 33266.0 33446.0 18.0 18.0 19.0 1.0 
3371 26.88613510131836 0.06615292467176914 0.1263616718351841 -2.1974275037646294 2.339315414428711 33921.0 33284.0 33465.0 17.0 17.0 17.0 1.0 
3372 26.891094207763672 0.065577682107687 0.12655341997742653 -2.185730926692486 2.339315414428711 33938.0 33301.0 33482.0 21.0 20.0 20.0 1.0 
3373 26.896121740341187 0.06500243954360485 0.12693691439926624 -2.17422603815794 2.3009777069091797 33959.0 33321.0 33502.0 17.0 16.0 17.0 1.0 
3374 26.90109896659851 0.06423544883728027 0.12712866254150867 -2.162721149623394 2.3009777069091797 33976.0 33337.0 33519.0 18.0 18.0 17.0 1.0 
3375 26.906129837036133 0.06366020627319813 0.12732040882110596 -2.1510245725512505 2.339315414428711 33994.0 33355.0 33536.0 19.0 19.0 19.0 1.0 
3376 26.91109561920166 0.06308496277779341 0.12732040882110596 -2.1391363069415092 2.377653121948242 34013.0 33374.0 33555.0 17.0 17.0 17.0 1.0 
3377 26.916128158569336 0.0627014683559537 0.1275121569633484 -2.127247802913189 2.3777008056640625 34030.0 33391.0 33572.0 17.0 16.0 16.0 1.0 
3378 26.921106100082397 0.06308496277779341 0.12770390510559082 -2.1153595373034477 2.377653121948242 34047.0 33407.0 33588.0 19.0 19.0 19.0 1.0 
3379 26.926093816757202 0.06442719604820013 0.12789565324783325 -2.103662960231304 2.339315414428711 34066.0 33426.0 33607.0 17.0 17.0 16.0 1.0 
3380 26.93141222000122 0.06442719604820013 0.12789565324783325 -2.103662960231304 0.0 34066.0 33426.0 33607.0 17.0 17.0 16.0 1.0 
3381 26.93610119819641 0.06749515794217587 0.12866264209151268 -2.0800781175494194 4.716968536376953 34104.0 33464.0 33643.0 17.0 17.0 17.0 1.0 
3382 26.941163778305054 0.0684538958594203 0.12904613837599754 -2.0679979249835014 2.4160385131835938 34121.0 33481.0 33660.0 17.0 17.0 17.0 1.0 
3383 26.946103811264038 0.0684538958594203 0.12904613837599754 -2.0679979249835014 0.0 34121.0 33481.0 33660.0 17.0 17.0 17.0 1.0 
3384 26.951114654541016 0.06960438191890717 0.12904613837599754 -2.0438377782702446 4.832029342651367 34155.0 33514.0 33693.0 19.0 19.0 19.0 1.0 
3385 26.956113815307617 0.06960438191890717 0.12904613837599754 -2.0438377782702446 0.0 34155.0 33514.0 33693.0 19.0 19.0 19.0 1.0 
3386 26.96109962463379 0.07171360542997718 0.12981312908232212 -2.0192940160632133 4.90875244140625 34191.0 33550.0 33728.0 18.0 17.0 19.0 1.0 
3387 26.9661545753479 0.07171360542997718 0.12981312908232212 -2.0192940160632133 0.0 34191.0 33550.0 33728.0 18.0 17.0 19.0 1.0 
3388 26.97109341621399 0.07420632406137884 0.1300048753619194 -1.9937915727496147 5.100488662719727 34226.0 33584.0 33764.0 20.0 20.0 19.0 1.0 
3389 26.976115942001343 0.07497331453487277 0.12942963279783726 -1.980944387614727 2.569437026977539 34246.0 33604.0 33783.0 17.0 16.0 17.0 1.0 
3390 26.98108458518982 0.07516506221145391 0.1284708958119154 -1.968289129436016 2.5310516357421875 34263.0 33620.0 33800.0 17.0 18.0 18.0 1.0 
3391 26.986138343811035 0.07439807173795998 0.12789565324783325 -1.9560172483325005 2.454376220703125 34280.0 33638.0 33818.0 19.0 18.0 19.0 1.0 
3392 26.991125345230103 0.0734393335878849 0.12789565324783325 -1.9439372941851616 2.4159908294677734 34299.0 33656.0 33837.0 17.0 17.0 17.0 1.0 
3393 26.996525764465332 0.0734393335878849 0.12789565324783325 -1.9439372941851616 0.0 34299.0 33656.0 33837.0 17.0 17.0 17.0 1.0 
3394 27.001092433929443 0.07152185775339603 0.1288543902337551 -1.9197769090533257 4.8320770263671875 34333.0 33690.0 33871.0 18.0 18.0 18.0 1.0 
3395 27.00609850883484 0.07113836240023375 0.12904613837599754 -1.9075052663683891 2.4543285369873047 34351.0 33708.0 33889.0 17.0 17.0 18.0 1.0 
3396 27.01109766960144 0.07037137215957046 0.1288543902337551 -1.8954250738024712 2.4160385131835938 34368.0 33725.0 33907.0 21.0 21.0 21.0 1.0 
3397 27.016115427017212 0.06960438191890717 0.12866264209151268 -1.8835366889834404 2.3776769638061523 34389.0 33746.0 33928.0 17.0 16.0 16.0 1.0 
3398 27.021095514297485 0.0684538958594203 0.12866264209151268 -1.871456615626812 2.4160146713256836 34406.0 33762.0 33944.0 17.0 17.0 17.0 1.0 
3399 27.026113033294678 0.0684538958594203 0.12866264209151268 -1.871456615626812 0.0 34423.0 33779.0 33961.0 16.0 16.0 16.0 1.0 
3400 27.031134366989136 0.0684538958594203 0.12866264209151268 -1.871456615626812 0.0 34423.0 33779.0 33961.0 16.0 16.0 16.0 1.0 
3401 27.036171674728394 0.06730341073125601 0.1288543902337551 -1.8474881574511528 4.793691635131836 34439.0 33795.0 33977.0 19.0 19.0 19.0 1.0 
3402 27.04133439064026 0.06998787680640817 0.1284708958119154 -1.8240950033068657 4.678630828857422 34476.0 33832.0 34013.0 19.0 18.0 19.0 1.0 
3403 27.04611611366272 0.07228884799405932 0.1284708958119154 -1.8123983070254326 2.339339256286621 34495.0 33850.0 34032.0 17.0 17.0 17.0 1.0 
3404 27.051121473312378 0.0734393335878849 0.12866264209151268 -1.8008935377001762 2.3009538650512695 34512.0 33867.0 34049.0 20.0 20.0 20.0 1.0 
3405 27.05611276626587 0.07401457661762834 0.12904613837599754 -1.7893886491656303 2.3009777069091797 34532.0 33887.0 34069.0 17.0 17.0 16.0 1.0 
3406 27.0611252784729 0.07478156685829163 0.12942963279783726 -1.7778837606310844 2.3009777069091797 34549.0 33904.0 34085.0 17.0 17.0 18.0 1.0 
3407 27.066126823425293 0.07535680965520442 0.12923788651823997 -1.7663788720965385 2.3009777069091797 34566.0 33921.0 34103.0 19.0 20.0 18.0 1.0 
3408 27.071112155914307 0.07535680965520442 0.12923788651823997 -1.7663788720965385 0.0 34566.0 33921.0 34103.0 19.0 20.0 18.0 1.0 
3409 27.076123476028442 0.0763155478052795 0.12923788651823997 -1.754682295024395 2.339315414428711 34585.0 33941.0 34121.0 17.0 16.0 17.0 1.0 
3410 27.08108353614807 0.07804127619601786 0.12904613837599754 -1.730905644595623 4.7553300857543945 34619.0 33974.0 34155.0 18.0 18.0 18.0 1.0 
3411 27.086105346679688 0.07919176178984344 0.12923788651823997 -1.7186337634921074 2.454376220703125 34637.0 33992.0 34173.0 17.0 17.0 17.0 1.0 
3412 27.091129541397095 0.07919176178984344 0.12923788651823997 -1.7186337634921074 0.0 34637.0 33992.0 34173.0 17.0 17.0 17.0 1.0 
3413 27.096108436584473 0.08034224738366902 0.12942963279783726 -1.705978386104107 2.5310754776000977 34654.0 34009.0 34190.0 20.0 20.0 21.0 1.0 
3414 27.101112842559814 0.08245147112756968 0.12866264209151268 -1.6806677505373955 5.062127113342285 34691.0 34045.0 34228.0 17.0 17.0 17.0 1.0 
3415 27.10613751411438 0.08245147112756968 0.12866264209151268 -1.6806677505373955 0.0 34691.0 34045.0 34228.0 17.0 17.0 17.0 1.0 
3416 27.1111798286438 0.08225972345098853 0.1263616718351841 -1.655357114970684 5.062127113342285 34725.0 34078.0 34261.0 18.0 18.0 19.0 1.0 
3417 27.116142511367798 0.08187622809782624 0.12616992369294167 -1.643276922404766 2.4160385131835938 34743.0 34096.0 34280.0 18.0 18.0 18.0 1.0 
3418 27.12117075920105 0.08091749018058181 0.1267451662570238 -1.6311968490481377 2.4160146713256836 34761.0 34114.0 34298.0 18.0 17.0 18.0 1.0 
3419 27.12613821029663 0.08015049993991852 0.12770390510559082 -1.6191167756915092 2.4160146713256836 34779.0 34131.0 34316.0 16.0 17.0 17.0 1.0 
3420 27.131206035614014 0.07957525714300573 0.12827914766967297 -1.6068448945879936 2.454376220703125 34795.0 34148.0 34333.0 20.0 20.0 19.0 1.0 
3421 27.136163234710693 0.07938350946642458 0.12808739952743053 -1.5949565097689629 2.3776769638061523 34815.0 34168.0 34352.0 17.0 16.0 17.0 1.0 
3422 27.141100883483887 0.07900001422967762 0.12770390510559082 -1.5830682441592216 2.377653121948242 34832.0 34184.0 34369.0 18.0 18.0 18.0 1.0 
3423 27.146098136901855 0.07861651899293065 0.1275121569633484 -1.5711798593401909 2.3776769638061523 34850.0 34202.0 34387.0 19.0 19.0 19.0 1.0 
3424 27.151100873947144 0.07804127619601786 0.1275121569633484 -1.5592914745211601 2.3776769638061523 34869.0 34221.0 34406.0 17.0 17.0 16.0 1.0 
3425 27.15618920326233 0.07746603339910507 0.12770390510559082 -1.5472114011645317 2.4160146713256836 34886.0 34238.0 34422.0 17.0 16.0 16.0 1.0 
3426 27.161110877990723 0.0772742857952835 0.12770390510559082 -1.5351313278079033 2.4160146713256836 34903.0 34254.0 34438.0 19.0 19.0 19.0 1.0 
3427 27.1661639213562 0.07765778100292664 0.1275121569633484 -1.5232429429888725 2.3776769638061523 34922.0 34273.0 34457.0 17.0 17.0 16.0 1.0 
